phrase_id;doc_id_origine;pronoms;token_text;lemma;pos;dep;suggestion_label;label_discours;label_concret
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];la;le;DET;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];qualité;qualité;NOUN;obl:mod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];de;de;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];votre;votre;DET;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];vie;vie;NOUN;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];sera;être;AUX;aux:pass;B-VERB_ETAT;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];menacée;menacer;VERB;xcomp;B-VERB_ACT;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];,;,;PUNCT;punct;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];comme;comme;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];à;à;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];thenay;thenay;NOUN;obl:mod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];par;par;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];une;un;DET;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];décharge;décharge;NOUN;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];de;de;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];produits;produit;NOUN;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];potentiellement;potentiellement;ADV;advmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];toxiques;toxique;ADJ;amod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];,;,;PUNCT;punct;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];dans;dans;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];la;le;DET;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];vallée;vallée;NOUN;obl:mod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];du;de;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];cher;cher;ADJ;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];par;par;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];un;un;DET;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];tracé;tracé;NOUN;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];d';de;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];autoroute;autoroute;NOUN;nmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];décidé;décider;VERB;acl;B-VERB_ACT;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];sans;sans;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];concertation;concertation;NOUN;obl:mod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];,;,;PUNCT;punct;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];ou;ou;CCONJ;cc;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];à;à;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];blois;blois;PRON;conj;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];par;par;ADP;case;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];de;de;ADP;det;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];trop;trop;ADV;advmod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];nombreux;nombreux;ADJ;amod;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];licenciements;licenciement;NOUN;obl:agent;O;;
467;EL191_L_1993_03_041_01_1_PF_02;['nous'];.;.;PUNCT;punct;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];devons;devoir;VERB;ROOT;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];mettre;mettre;VERB;xcomp;B-VERB_ACT;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];un;un;DET;det;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];terme;terme;NOUN;obj;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];au;au;ADP;case;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];processus;processus;NOUN;obl:arg;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];de;de;ADP;case;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];désertification;désertification;NOUN;nmod;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];qui;qui;PRON;nsubj;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];menace;menacer;VERB;acl:relcl;B-VERB_ACT;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];la;le;DET;det;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];hautesaône;hautesaône;NOUN;obj;O;;
468;EL194_L_1993_03_070_03_1_PF_07;['nous'];.;.;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];c';ce;PRON;expl:subj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];est;être;AUX;cop;B-VERB_ETAT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];possible;possible;ADJ;ROOT;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];:;:;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];c';ce;PRON;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];est;être;VERB;fixed;B-VERB_ETAT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];pourquoi;pourquoi;ADV;fixed;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];vous;vous;PRON;expl:comp;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];appelons;appeler;VERB;advcl;B-VERB_ETAT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];à;à;ADP;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];vous;vous;PRON;iobj;B-PRON_OBJ;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];mobiliser;mobiliser;VERB;xcomp;B-VERB_ACT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];pour;pour;ADP;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];empêcher;empêcher;VERB;xcomp;B-VERB_ACT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];la;le;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];domination;domination;NOUN;obj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];hégémonique;hégémonique;ADJ;amod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];de;de;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];la;le;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];droite;droite;NOUN;nmod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];et;et;CCONJ;cc;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];de;de;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];l';le;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];extrême;extrême;ADJ;amod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];droite;droite;NOUN;conj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];pour;pour;ADP;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];donner;donner;VERB;advcl;B-VERB_ACT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];un;un;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];député;député;NOUN;obj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];efficace;efficace;ADJ;amod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];à;à;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];votre;votre;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];service;service;NOUN;obl:mod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];à;à;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];vos;votre;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];côtés;côté;NOUN;conj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];et;et;CCONJ;cc;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];contribuer;contribuer;VERB;conj;B-VERB_ACT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];à;à;ADP;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];maintenir;maintenir;VERB;xcomp;B-VERB_ACT;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];un;un;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];groupe;groupe;NOUN;obj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];comme;comme;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];contrepoids;contrepoids;NOUN;obl:mod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];à;à;ADP;case;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];l';le;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];assemblée;assemblée;NOUN;nmod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];nationale;national;ADJ;amod;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];,;,;PUNCT;punct;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];pour;pour;ADP;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];que;que;SCONJ;mark;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];vous;vous;PRON;nsubj;B-PRON_SUJ;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];y;y;PRON;expl:comp;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];ayiez;ayiez;ADJ;advcl;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];la;le;DET;det;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];parole;parole;NOUN;obj;O;;
469;EL196_L_1993_03_080_03_2_PF_02;['nous', 'vous', 'vous', 'vous'];.;.;PUNCT;punct;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];nos;notre;DET;det;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];priorités;priorité;NOUN;nsubj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];devons;devoir;VERB;ROOT;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];préserver;préserver;VERB;xcomp;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];ces;ce;DET;det;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];acquis;acquis;NOUN;obj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];,;,;PUNCT;punct;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];ces;ce;DET;det;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];mesures;mesure;NOUN;conj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];de;de;ADP;case;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];justice;justice;NOUN;nmod;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];et;et;CCONJ;cc;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];d';de;ADP;case;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];équité;équité;NOUN;conj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];que;que;SCONJ;mark;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];l';le;DET;det;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];opposition;opposition;NOUN;nsubj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];a;avoir;AUX;aux:tense;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];refusé;refuser;VERB;acl:relcl;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];de;de;ADP;mark;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];voter;voter;VERB;xcomp;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];et;et;CCONJ;cc;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];qu';que;SCONJ;mark;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];elle;lui;PRON;nsubj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];risque;risque;VERB;conj;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];donc;donc;ADV;advmod;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];de;de;ADP;mark;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];remettre;remettre;VERB;xcomp;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];en;en;ADP;case;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];cause;cause;NOUN;obl:arg;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];si;si;SCONJ;mark;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];elle;lui;PRON;nsubj;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];revient;revenir;VERB;advcl;B-VERB_ACT;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];demain;demain;ADV;advmod;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];au;au;ADP;case;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];pouvoir;pouvoir;NOUN;obl:arg;O;;
470;EL198_L_1993_03_094_03_1_PF_10;['nous'];.;.;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];aspirons;aspirer;VERB;ROOT;B-VERB_ACT;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];,;,;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];comme;comme;ADP;case;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];tous;tout;ADJ;amod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];les;le;DET;det;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];berrichons;berrichon;NOUN;obl:mod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];,;,;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];à;à;ADP;advmod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];plus;plus;ADV;fixed;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];d';de;ADP;case;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];élévation;élévation;NOUN;dep;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];,;,;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];plus;plus;ADV;advmod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];d';de;ADP;case;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];humanisme;humanisme;PROPN;obl:arg;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];,;,;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];plus;plus;ADV;advmod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];de;de;ADP;fixed;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];générosité;générosité;NOUN;obj;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];,;,;PUNCT;punct;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];plus;plus;ADV;advmod;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];de;de;ADP;case;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];démocratie;démocratie;NOUN;obl:arg;O;;
471;EL190_L_1993_03_018_03_1_PF_04;['nous'];.;.;PUNCT;punct;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];f;f;NOUN;iobj;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];ace;ace;VERB;ROOT;B-VERB_ACT;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];à;à;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];la;le;DET;det;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];crise;crise;NOUN;obl:arg;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];du;de;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];monde;monde;NOUN;nmod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];rural;rural;ADJ;amod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];,;,;PUNCT;punct;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];voulons;vouloir;VERB;ROOT;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];redonner;redonner;VERB;xcomp;B-VERB_ACT;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];vie;vie;NOUN;obj;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];à;à;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];nos;notre;DET;det;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];campagnes;campagne;NOUN;obl:arg;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];en;en;ADP;mark;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];garantissant;garantir;VERB;advcl;B-VERB_ACT;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];des;un;DET;det;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];prix;prix;NOUN;obj;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];justes;juste;ADJ;amod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];à;à;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];des;un;DET;det;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];produits;produit;NOUN;nmod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];agricoles;agricole;ADJ;amod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];de;de;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];qualité;qualité;NOUN;nmod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];qui;qui;PRON;nsubj;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];permettent;permettre;VERB;acl:relcl;B-VERB_ACT;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];aux;à;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];paysans;paysan;NOUN;obl:arg;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];de;de;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];vivre;vivre;NOUN;nmod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];nombreux;nombreux;ADJ;amod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];dans;dans;ADP;case;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];les;le;DET;det;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];campagnes;campagne;NOUN;obl:mod;O;;
472;EL190_L_1993_03_016_01_1_PF_07;['nous'];.;.;PUNCT;punct;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];les;le;PRON;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];travailleurs;travailleur;NOUN;ROOT;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];,;,;PUNCT;punct;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];leurs;leur;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];propres;propre;ADJ;amod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];employés;employé;NOUN;nsubj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];,;,;PUNCT;punct;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];les;le;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];employés;employé;NOUN;nsubj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];de;de;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];banque;banque;NOUN;nmod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];ou;ou;CCONJ;cc;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];les;le;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];employés;employé;NOUN;conj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];du;de;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];fisc;fisc;NOUN;nmod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];,;,;PUNCT;punct;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];qui;qui;PRON;nsubj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];sommes;être;AUX;cop;B-VERB_ETAT;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];collectivement;collectivement;ADV;advmod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];au;au;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];courant;courant;NOUN;acl:relcl;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];de;de;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];tous;tout;ADJ;amod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];leurs;leur;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];avoirs;avoir;NOUN;nmod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];,;,;PUNCT;punct;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];nous;nous;PRON;nsubj;B-PRON_SUJ;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];pourrions;pouvoir;VERB;conj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];comparer;comparer;VERB;xcomp;B-VERB_ACT;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];nos;notre;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];informations;information;NOUN;obj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];et;et;CCONJ;cc;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];les;le;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];publier;publier;NOUN;conj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];pour;pour;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];eux;lui;PRON;nmod;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];s';se;SCONJ;mark;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];ils;il;PRON;nsubj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];avaient;avoir;AUX;advcl;B-VERB_ACT;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];tendance;tendance;NOUN;obj;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];à;à;ADP;case;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];les;le;DET;det;O;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];oublier;oublier;VERB;obl:arg;B-VERB_ACT;;
473;EL194_L_1993_03_064_05_1_PF_01;['nous', 'nous'];.;.;PUNCT;punct;O;;
